ID,Restaurant Name,Image Source,Discount,Restaurant Link
415,Wonder Food,https://images.deliveryhero.io/image/stores-glovo/stores/8f3100b539b6ec0d62e2ed2d92738306c2e155dbe1e32db456caf465953e70e3?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/wonder-food-clj/
416,Golden Fresh Fries,https://images.deliveryhero.io/image/stores-glovo/stores/86b97fb4b34c975e7d66758dab7fb3bdfacd79c87b1355e3003161942575d9ce?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/golden-fresh-fries-clj/
417,Sushi Experience,https://images.deliveryhero.io/image/stores-glovo/stores/f5fe3350261e17e2b0753593b98d56560eb08c8f41cfd9dda4fe10098ea008e2?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/sushi-experience-clj/
418,L'Eclair Magique,https://images.deliveryhero.io/image/stores-glovo/stores/e28e01fe499e425af0f8efc080c599b1d6b681fd49552d8daed8045a0e14ba8a?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/leclair-magique/
419,Salad Box,https://images.deliveryhero.io/image/stores-glovo/stores/92d131c2b4c42d4ed2df2dfde389f74e310e46ab30c3d03bae91f4fbce6ca518?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/salad-box-clj/
420,Casa Maramureseana,https://images.deliveryhero.io/image/stores-glovo/stores/1c219f18b3414581fe1f2c86ffb890ee463753ef12659ce095700e26c1695465?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/casa-maramureseana-clj/
421,Drôlet Delivery,https://images.deliveryhero.io/image/stores-glovo/stores/fb51d6e7a9613f583d335f7f2728b188dff853d0d3528c8c5b4bf78ca26b77b6?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/drolet-delivery-clj/
422,Fabrica De Bere,https://images.deliveryhero.io/image/stores-glovo/stores/c96c5727e3e2d043e30a2c85019905495f61784e070cd5c3b5759a9c14d7deac?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/fabrica-de-bere-clj/
423,Pancake House,https://images.deliveryhero.io/image/stores-glovo/stores/8a416fd21ec793f05aa64ad52d194bb41635cc59684173d11901892c473ec98e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/bistro-and-pancake/
424,Food & Coffee,https://images.deliveryhero.io/image/stores-glovo/stores/e628a0c00967dcf72307bccb9527444f4a16ad4186d74b37bbd0d6bc0456d769?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/food-and-coffee-clj/
425,Roua,https://images.deliveryhero.io/image/stores-glovo/stores/4dc4c6723661a765f0a37b79ce13b772d466e7ecbe1647c18d583b417c985a73?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/roua-clj/
426,La Mistic,https://images.deliveryhero.io/image/stores-glovo/stores/1d8da936c717ab06188bfb2c9d59525b398be6fbff1dbadc106f51c7cb5c276e?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/la-mistic/
427,Triox Catering,https://images.deliveryhero.io/image/stores-glovo/stores/9b7226b8df67d9bf54c89b604f19c8b707a53713c81c0134c5a4512af89b9c86?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/triox-catering-clj/
428,Mad Grill,https://images.deliveryhero.io/image/stores-glovo/stores/9523b026e9ef87f3f90144f97f1cbd9558ffeeafc3121da9d9318f735ae648df?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/mad-grill-clj/
429,Restaurant La Cina,https://images.deliveryhero.io/image/stores-glovo/stores/4093567f37e93288b5113a987491c61424c1896e4377cba4b9d4f9fa9c68c7c3?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/restaurant-la-cina-clj/
430,As Bistro,https://images.deliveryhero.io/image/stores-glovo/stores/bdc880308018fb7b071a216f464569c0fb000b48add89e2b9be99919ef0a3398?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/as-bistro/
431,Happi,https://images.deliveryhero.io/image/stores-glovo/stores/d3050d5f58ce9a7852e8617b76e17e23f330c50acaca536b5ef8de58fe916604?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/happi-clj-/
432,Restaurant Gust,https://images.deliveryhero.io/image/stores-glovo/stores/1f99f62d59e72f5f09f0513032813e69cbb7db0cf8877763f85f265644b2c938?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/restaurant-gust-clj/
433,Baghetaria,https://images.deliveryhero.io/image/stores-glovo/stores/23d52c7d731d5ca3ca0b70b1216bf1a8e718b3c94beb63d45892f2a95560ee87?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/baghetaria/
434,Spiced pizza,https://images.deliveryhero.io/image/stores-glovo/stores/d5dac0adb6cca22646749e1b9e93687c5097f73a00b1bbc59a562bd73a865df2?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/spiced-pizza-clj/
435,Finesse Gelato & Prosecco,https://images.deliveryhero.io/image/stores-glovo/stores/b1d976ce71122a55c94c13f71f462ffb502b14a3cc782cf28c3a46d9242d8194?t=W3siYXV0byI6eyJxIjoibG93In19LHsicmVzaXplIjp7Im1vZGUiOiJmaWxsIiwiYmciOiJ0cmFuc3BhcmVudCIsIndpZHRoIjo1ODgsImhlaWdodCI6MzIwfX1d,,https://glovoapp.com/ro/ro/cluj-napoca/finesse-gelato-prosecco-clj/
